longitude,latitude,sequential_number,district,address,street_address,lot_size,indication_use,building_structure,shape_category,width_ratio,depth_ratio,floor_above_ground,floor_underground,front_road_classification,direction_front_road,front_road_width,side_road_classification,directional_classification_side_road,proximity_traffic_facilities,current_status_land_surrounding_area,station_name,station_distance,purpose_classification,fire_prevention_category,urban_planning_classification,high_altitude_district,forestry_classification,park_classification,building_land_ratio,floor_area_ratio,percentage_change_previous_year,seireki,price
140.13899,39.7186289,2,秋田,秋田県　秋田市手形字十七流１０６番５,_,194,_,W,_,10,12,2,0,市道,南,60,_,_,_,中規模一般住宅が多い区画整然とした住宅地域,秋田,950,1低専,_,市街化,0,_,_,50,80,4.6,2014,56000
140.13899,39.7186289,2,秋田,秋田県　秋田市手形字十七流１０６番５,_,194,_,W,_,10,12,2,0,市道,南,60,_,_,_,中規模一般住宅が多い区画整然とした住宅地域,秋田,950,1低専,_,市街化,0,_,_,50,80,4.6,2013,58800
140.13899,39.7186289,2,秋田,秋田県　秋田市手形字十七流１０６番５,_,194,_,W,_,10,12,2,0,市道,南,60,_,_,_,中規模一般住宅が多い区画整然とした住宅地域,秋田,950,1低専,_,市街化,0,_,_,50,80,4.6,2012,62100
140.13899,39.7186289,2,秋田,秋田県　秋田市手形字十七流１０６番５,_,194,_,W,_,10,12,2,0,市道,南,60,_,_,_,中規模一般住宅が多い区画整然とした住宅地域,秋田,950,1低専,_,市街化,0,_,_,50,80,4.6,2011,66000
140.13899,39.7186289,2,秋田,秋田県　秋田市手形字十七流１０６番５,_,194,_,W,_,10,12,2,0,市道,南,60,_,_,_,中規模一般住宅が多い区画整然とした住宅地域,秋田,950,1低専,_,市街化,0,_,_,50,80,4.6,2010,70700
140.13899,39.7186289,2,秋田,秋田県　秋田市手形字十七流１０６番５,_,194,_,W,_,10,12,2,0,市道,南,60,_,_,_,中規模一般住宅が多い区画整然とした住宅地域,秋田,950,1低専,_,市街化,0,_,_,50,80,4.6,2009,75500
140.13899,39.7186289,2,秋田,秋田県　秋田市手形字十七流１０６番５,_,194,_,W,_,10,12,2,0,市道,南,60,_,_,_,中規模一般住宅が多い区画整然とした住宅地域,秋田,950,1低専,_,市街化,0,_,_,50,80,4.6,2008,79300
140.13899,39.7186289,2,秋田,秋田県　秋田市手形字十七流１０６番５,_,194,_,W,_,10,12,2,0,市道,南,60,_,_,_,中規模一般住宅が多い区画整然とした住宅地域,秋田,950,1低専,_,市街化,0,_,_,50,80,4.6,2007,82000
140.13899,39.7186289,2,秋田,秋田県　秋田市手形字十七流１０６番５,_,194,_,W,_,10,12,2,0,市道,南,60,_,_,_,中規模一般住宅が多い区画整然とした住宅地域,秋田,950,1低専,_,市街化,0,_,_,50,80,4.6,2006,87500
140.13899,39.7186289,2,秋田,秋田県　秋田市手形字十七流１０６番５,_,194,_,W,_,10,12,2,0,市道,南,60,_,_,_,中規模一般住宅が多い区画整然とした住宅地域,秋田,950,1低専,_,市街化,0,_,_,50,80,4.6,2005,95500
140.13899,39.7186289,2,秋田,秋田県　秋田市手形字十七流１０６番５,_,194,_,W,_,10,12,2,0,市道,南,60,_,_,_,中規模一般住宅が多い区画整然とした住宅地域,秋田,950,1低専,_,市街化,0,_,_,50,80,4.6,2004,102000
140.13899,39.7186289,2,秋田,秋田県　秋田市手形字十七流１０６番５,_,194,_,W,_,10,12,2,0,市道,南,60,_,_,_,中規模一般住宅が多い区画整然とした住宅地域,秋田,950,1低専,_,市街化,0,_,_,50,80,4.6,2003,109000
140.13899,39.7186289,2,秋田,秋田県　秋田市手形字十七流１０６番５,_,194,_,W,_,10,12,2,0,市道,南,60,_,_,_,中規模一般住宅が多い区画整然とした住宅地域,秋田,950,1低専,_,市街化,0,_,_,50,80,4.6,2002,112000
140.13899,39.7186289,2,秋田,秋田県　秋田市手形字十七流１０６番５,_,194,_,W,_,10,12,2,0,市道,南,60,_,_,_,中規模一般住宅が多い区画整然とした住宅地域,秋田,950,1低専,_,市街化,0,_,_,50,80,4.6,2001,114000
140.13899,39.7186289,2,秋田,秋田県　秋田市手形字十七流１０６番５,_,194,_,W,_,10,12,2,0,市道,南,60,_,_,_,中規模一般住宅が多い区画整然とした住宅地域,秋田,950,1低専,_,市街化,0,_,_,50,80,4.6,2000,114000
140.13899,39.7186289,2,秋田,秋田県　秋田市手形字十七流１０６番５,_,194,_,W,_,10,12,2,0,市道,南,60,_,_,_,中規模一般住宅が多い区画整然とした住宅地域,秋田,950,1低専,_,市街化,0,_,_,50,80,4.6,1999,114000
140.13899,39.7186289,2,秋田,秋田県　秋田市手形字十七流１０６番５,_,194,_,W,_,10,12,2,0,市道,南,60,_,_,_,中規模一般住宅が多い区画整然とした住宅地域,秋田,950,1低専,_,市街化,0,_,_,50,80,4.6,1998,114000
140.13899,39.7186289,2,秋田,秋田県　秋田市手形字十七流１０６番５,_,194,_,W,_,10,12,2,0,市道,南,60,_,_,_,中規模一般住宅が多い区画整然とした住宅地域,秋田,950,1低専,_,市街化,0,_,_,50,80,4.6,1997,110000
140.13899,39.7186289,2,秋田,秋田県　秋田市手形字十七流１０６番５,_,194,_,W,_,10,12,2,0,市道,南,60,_,_,_,中規模一般住宅が多い区画整然とした住宅地域,秋田,950,1低専,_,市街化,0,_,_,50,80,4.6,1996,107000
140.13899,39.7186289,2,秋田,秋田県　秋田市手形字十七流１０６番５,_,194,_,W,_,10,12,2,0,市道,南,60,_,_,_,中規模一般住宅が多い区画整然とした住宅地域,秋田,950,1低専,_,市街化,0,_,_,50,80,4.6,1995,104000
140.13899,39.7186289,2,秋田,秋田県　秋田市手形字十七流１０６番５,_,194,_,W,_,10,12,2,0,市道,南,60,_,_,_,中規模一般住宅が多い区画整然とした住宅地域,秋田,950,1低専,_,市街化,0,_,_,50,80,4.6,1994,0
140.13899,39.7186289,2,秋田,秋田県　秋田市手形字十七流１０６番５,_,194,_,W,_,10,12,2,0,市道,南,60,_,_,_,中規模一般住宅が多い区画整然とした住宅地域,秋田,950,1低専,_,市街化,0,_,_,50,80,4.6,1993,0
140.13899,39.7186289,2,秋田,秋田県　秋田市手形字十七流１０６番５,_,194,_,W,_,10,12,2,0,市道,南,60,_,_,_,中規模一般住宅が多い区画整然とした住宅地域,秋田,950,1低専,_,市街化,0,_,_,50,80,4.6,1992,0
