scores,lat1,lat2,lon1,lon2
97.56638898594433,34.704,34.712,135.624,135.632
96.91687384765612,34.704,34.712,135.632,135.64
96.12233470538065,34.704,34.712,135.64,135.648
95.30331398548023,34.704,34.712,135.648,135.656
94.18244943820224,34.704,34.712,135.656,135.664
92.09573970037454,34.704,34.712,135.664,135.672
88.924727105741,34.704,34.712,135.672,135.68
86.18710855128569,34.704,34.712,135.68,135.688
84.56075310745886,34.704,34.712,135.688,135.696
82.22276344320292,34.704,34.712,135.696,135.704
80.09128581776527,34.704,34.712,135.704,135.712
76.83714301476672,34.704,34.712,135.712,135.72
72.59194891277988,34.704,34.712,135.72,135.728
68.09343071161048,34.704,34.712,135.728,135.736
68.24554980431763,34.704,34.712,135.736,135.744
69.59293492389013,34.704,34.712,135.744,135.752
66.82621274305322,34.704,34.712,135.752,135.76
61.25096327432436,34.704,34.712,135.76,135.768
60.901563628424114,34.704,34.712,135.768,135.776
64.2003184641952,34.704,34.712,135.776,135.784
69.61296147672552,34.704,34.712,135.784,135.792
55.825441412520064,34.704,34.712,135.792,135.8
106.98161707977388,34.696,34.704,135.4,135.408
107.25327800322192,34.696,34.704,135.408,135.416
107.92224587107525,34.696,34.704,135.416,135.424
107.82940379273556,34.696,34.704,135.424,135.432
107.16317373665613,34.696,34.704,135.432,135.44
108.01766602426578,34.696,34.704,135.44,135.448
107.89220625518338,34.696,34.704,135.448,135.456
107.26484833329022,34.696,34.704,135.456,135.464
106.71964778308552,34.696,34.704,135.464,135.472
106.25449301511796,34.696,34.704,135.472,135.48
107.2807920961236,34.696,34.704,135.48,135.488
110.36102575329897,34.696,34.704,135.488,135.496
112.98684297689113,34.696,34.704,135.496,135.504
113.37122728902702,34.696,34.704,135.504,135.512
112.73737934933318,34.696,34.704,135.512,135.52
109.91697599515564,34.696,34.704,135.52,135.528
107.3247172331344,34.696,34.704,135.528,135.536
104.59725709163911,34.696,34.704,135.536,135.544
101.06122508444336,34.696,34.704,135.544,135.552
99.74321833778158,34.696,34.704,135.552,135.56
98.68872942435401,34.696,34.704,135.56,135.568
98.421440145814,34.696,34.704,135.568,135.576
97.81046521430206,34.696,34.704,135.576,135.584
97.24886392009988,34.696,34.704,135.584,135.592
96.74668264392501,34.696,34.704,135.592,135.6
95.93775701842438,34.696,34.704,135.6,135.608
94.88385860510071,34.696,34.704,135.608,135.616
93.82103126768908,34.696,34.704,135.616,135.624
92.90179726242361,34.696,34.704,135.624,135.632
91.79021077855083,34.696,34.704,135.632,135.64
90.79634705043539,34.696,34.704,135.64,135.648
89.93021282638408,34.696,34.704,135.648,135.656
88.45958426966293,34.696,34.704,135.656,135.664
87.14373055925856,34.696,34.704,135.664,135.672
86.37666780416492,34.696,34.704,135.672,135.68
85.17067051539718,34.696,34.704,135.68,135.688
82.81093844776292,34.696,34.704,135.688,135.696
79.83935074232002,34.696,34.704,135.696,135.704
75.39223646603665,34.696,34.704,135.704,135.712
70.27649153778727,34.696,34.704,135.712,135.72
64.81008002586695,34.696,34.704,135.72,135.728
59.067498127340826,34.696,34.704,135.728,135.736
55.675941589866596,34.696,34.704,135.736,135.744
56.19673993626219,34.696,34.704,135.744,135.752
57.58356321065734,34.696,34.704,135.752,135.76
56.27153558052434,34.696,34.704,135.76,135.768
58.63826606875934,34.696,34.704,135.768,135.776
64.16726098365068,34.696,34.704,135.776,135.784
72.02798956661316,34.696,34.704,135.784,135.792
56.5060861423221,34.696,34.704,135.792,135.8
95.60188269416902,34.688,34.696,135.4,135.408
95.88156177574002,34.688,34.696,135.408,135.416
98.4603620474407,34.688,34.696,135.416,135.424
97.79131312409568,34.688,34.696,135.424,135.432
99.2799792281337,34.688,34.696,135.432,135.44
100.02570560384424,34.688,34.696,135.44,135.448
100.90977037171871,34.688,34.696,135.448,135.456
103.97592180033578,34.688,34.696,135.456,135.464
106.44777974899796,34.688,34.696,135.464,135.472
109.44881697740743,34.688,34.696,135.472,135.48
111.52289363496702,34.688,34.696,135.48,135.488
112.70631893619215,34.688,34.696,135.488,135.496
113.20693424431776,34.688,34.696,135.496,135.504
112.84484554382351,34.688,34.696,135.504,135.512
110.35081148564295,34.688,34.696,135.512,135.52
107.29270114164524,34.688,34.696,135.52,135.528
104.37812672139742,34.688,34.696,135.528,135.536
101.25215296166417,34.688,34.696,135.536,135.544
100.70210674157303,34.688,34.696,135.544,135.552
99.74444400944812,34.688,34.696,135.552,135.56
99.68546744540512,34.688,34.696,135.56,135.568
100.25934295352411,34.688,34.696,135.568,135.576
100.48871707792911,34.688,34.696,135.576,135.584
100.22881897627965,34.688,34.696,135.584,135.592
99.65224563478478,34.688,34.696,135.592,135.6
99.26250688080822,34.688,34.696,135.6,135.608
98.99779158272715,34.688,34.696,135.608,135.616
98.08399250349748,34.688,34.696,135.616,135.624
97.23710439691793,34.688,34.696,135.624,135.632
95.57539139540411,34.688,34.696,135.632,135.64
94.34537161581326,34.688,34.696,135.64,135.648
92.57074036601168,34.688,34.696,135.648,135.656
90.09452808988765,34.688,34.696,135.656,135.664
88.55018488541864,34.688,34.696,135.664,135.672
87.28264304040647,34.688,34.696,135.672,135.68
84.73288191681166,34.688,34.696,135.68,135.688
80.98842224853894,34.688,34.696,135.688,135.696
78.58554058119871,34.688,34.696,135.696,135.704
74.25213797595585,34.688,34.696,135.704,135.712
68.37594169317812,34.688,34.696,135.712,135.72
62.36208336701425,34.688,34.696,135.72,135.728
57.27437453183521,34.688,34.696,135.728,135.736
51.583638429491224,34.688,34.696,135.736,135.744
50.47501035017282,34.688,34.696,135.744,135.752
51.749097310995985,34.688,34.696,135.752,135.76
53.304960525961256,34.688,34.696,135.76,135.768
54.66920273425035,34.688,34.696,135.768,135.776
60.36302675547781,34.688,34.696,135.776,135.784
71.39299090422686,34.688,34.696,135.784,135.792
61.322364901016584,34.688,34.696,135.792,135.8
89.57204778136479,34.68,34.688,135.4,135.408
94.08603113295881,34.68,34.688,135.408,135.416
97.74648787264206,34.68,34.688,135.416,135.424
101.44166395569013,34.68,34.688,135.424,135.432
104.11685664658307,34.68,34.688,135.432,135.44
107.43726724197299,34.68,34.688,135.44,135.448
111.43736103885347,34.68,34.688,135.448,135.456
114.02395891024133,34.68,34.688,135.456,135.464
115.78780569862309,34.68,34.688,135.464,135.472
116.03013432821376,34.68,34.688,135.472,135.48
116.72047037976722,34.68,34.688,135.48,135.488
116.81163715634095,34.68,34.688,135.488,135.496
116.31600441802117,34.68,34.688,135.496,135.504
114.38433601873996,34.68,34.688,135.504,135.512
110.91394284840742,34.68,34.688,135.512,135.52
107.70141311353946,34.68,34.688,135.52,135.528
104.76569481750505,34.68,34.688,135.528,135.536
102.58655067729215,34.68,34.688,135.536,135.544
101.60376344425967,34.68,34.688,135.544,135.552
101.39447641667428,34.68,34.688,135.552,135.56
101.21485223302804,34.68,34.688,135.56,135.568
101.44772711949913,34.68,34.688,135.568,135.576
102.21975986608379,34.68,34.688,135.576,135.584
101.79205992509364,34.68,34.688,135.584,135.592
101.32157085499082,34.68,34.688,135.592,135.6
100.89526330559423,34.68,34.688,135.6,135.608
100.25583643101787,34.68,34.688,135.608,135.616
99.49006772075235,34.68,34.688,135.616,135.624
98.99310395557109,34.68,34.688,135.624,135.632
98.38118089951882,34.68,34.688,135.632,135.64
97.46417001250687,34.68,34.688,135.64,135.648
95.45668743454569,34.68,34.688,135.648,135.656
92.7903595505618,34.68,34.688,135.656,135.664
90.70081889163968,34.68,34.688,135.664,135.672
87.04442141361544,34.68,34.688,135.672,135.68
83.6689192530945,34.68,34.688,135.68,135.688
80.43329193264204,34.68,34.688,135.688,135.696
77.83536161515558,34.68,34.688,135.696,135.704
73.64491911347697,34.68,34.688,135.704,135.712
68.04652531308042,34.68,34.688,135.712,135.72
62.88792336916983,34.68,34.688,135.72,135.728
58.13065168539326,34.68,34.688,135.728,135.736
52.787392164289024,34.68,34.688,135.736,135.744
48.645754503528686,34.68,34.688,135.744,135.752
48.80941487810895,34.68,34.688,135.752,135.76
50.230700832592355,34.68,34.688,135.76,135.768
50.890579600611346,34.68,34.688,135.768,135.776
51.20112583821122,34.68,34.688,135.776,135.784
51.45401952915998,34.68,34.688,135.784,135.792
45.691412520064205,34.68,34.688,135.792,135.8
107.83750648767692,34.672,34.68,135.4,135.408
111.85649329864331,34.672,34.68,135.408,135.416
115.01808812450913,34.672,34.68,135.416,135.424
116.44108687260702,34.672,34.68,135.424,135.432
117.04584126887,34.672,34.68,135.432,135.44
117.70923571085046,34.672,34.68,135.44,135.448
118.3877623673533,34.672,34.68,135.448,135.456
118.22833559960877,34.672,34.68,135.456,135.464
118.22171910813293,34.672,34.68,135.464,135.472
118.69920311888697,34.672,34.68,135.472,135.48
119.23027876830608,34.672,34.68,135.48,135.488
118.77762831671679,34.672,34.68,135.488,135.496
116.15890758313766,34.672,34.68,135.496,135.504
112.5681633136445,34.672,34.68,135.504,135.512
109.68356004550853,34.672,34.68,135.512,135.52
105.85340074091282,34.672,34.68,135.52,135.528
102.8328459014687,34.672,34.68,135.528,135.536
101.65660559325393,34.672,34.68,135.536,135.544
101.42273410347364,34.672,34.68,135.544,135.552
101.19074153823401,34.672,34.68,135.552,135.56
100.86262819734635,34.672,34.68,135.56,135.568
100.51613323197027,34.672,34.68,135.568,135.576
99.94584101063381,34.672,34.68,135.576,135.584
99.44485143570537,34.672,34.68,135.584,135.592
98.96914781038937,34.672,34.68,135.592,135.6
98.08930479551857,34.672,34.68,135.6,135.608
97.1610627375945,34.672,34.68,135.608,135.616
96.00448734305297,34.672,34.68,135.616,135.624
94.29008747249244,34.672,34.68,135.624,135.632
92.51428103378495,34.672,34.68,135.632,135.64
90.76879485701379,34.672,34.68,135.64,135.648
89.27983030690311,34.672,34.68,135.648,135.656
87.567202247191,34.672,34.68,135.656,135.664
85.92818828159716,34.672,34.68,135.664,135.672
83.71225928219647,34.672,34.68,135.672,135.68
80.3096654392094,34.672,34.68,135.68,135.688
76.0696975823922,34.672,34.68,135.688,135.696
72.70533370682769,34.672,34.68,135.696,135.704
68.57751461347978,34.672,34.68,135.704,135.712
63.0448457431484,34.672,34.68,135.712,135.72
57.22801309514186,34.672,34.68,135.72,135.728
51.05483146067416,34.672,34.68,135.728,135.736
44.77220047973741,34.672,34.68,135.736,135.744
42.15272041054081,34.672,34.68,135.744,135.752
41.627138980466036,34.672,34.68,135.752,135.76
41.058052434456926,34.672,34.68,135.76,135.768
38.90547689827178,34.672,34.68,135.768,135.776
37.203278835587255,34.672,34.68,135.776,135.784
37.87275949705725,34.672,34.68,135.784,135.792
32.080189941144994,34.672,34.68,135.792,135.8
106.65845011151791,34.664,34.672,135.4,135.408
106.94900921173635,34.664,34.672,135.408,135.416
108.92249125213202,34.664,34.672,135.416,135.424
112.05527844292995,34.664,34.672,135.424,135.432
112.92885097094614,34.664,34.672,135.432,135.44
112.713469030546,34.664,34.672,135.44,135.448
112.54511783347738,34.664,34.672,135.448,135.456
112.7131298354453,34.664,34.672,135.456,135.464
114.91292577540486,34.664,34.672,135.464,135.472
115.58479261872833,34.664,34.672,135.472,135.48
114.65381036637687,34.664,34.672,135.48,135.488
111.24869707622861,34.664,34.672,135.488,135.496
107.8914780675306,34.664,34.672,135.496,135.504
104.38020418025854,34.664,34.672,135.504,135.512
101.42932467537607,34.664,34.672,135.512,135.52
99.14311119922101,34.664,34.672,135.52,135.528
98.02725472925792,34.664,34.672,135.528,135.536
97.79250977195036,34.664,34.672,135.536,135.544
97.30851348588602,34.664,34.672,135.544,135.552
96.89990299581969,34.664,34.672,135.552,135.56
96.460770825184,34.664,34.672,135.56,135.568
96.07400897853475,34.664,34.672,135.568,135.576
95.46497585413731,34.664,34.672,135.576,135.584
94.55294631710362,34.664,34.672,135.584,135.592
93.78557533692303,34.664,34.672,135.592,135.6
93.05448790596769,34.664,34.672,135.6,135.608
92.2904209198367,34.664,34.672,135.608,135.616
91.31324587413737,34.664,34.672,135.616,135.624
89.80456916579317,34.664,34.672,135.624,135.632
88.18510095656588,34.664,34.672,135.632,135.64
86.53880331853411,34.664,34.672,135.64,135.648
84.40583275644781,34.664,34.672,135.648,135.656
82.25302996254682,34.664,34.672,135.656,135.664
80.40257014536914,34.664,34.672,135.664,135.672
77.7528174146771,34.664,34.672,135.672,135.68
75.7818678033011,34.664,34.672,135.68,135.688
73.14345820937196,34.664,34.672,135.688,135.696
69.82804216336228,34.664,34.672,135.696,135.704
65.61476003571248,34.664,34.672,135.704,135.712
61.35663276877716,34.664,34.672,135.712,135.72
55.92388111982324,34.664,34.672,135.72,135.728
50.27192509363296,34.664,34.672,135.728,135.736
47.739973909018225,34.664,34.672,135.736,135.744
47.47121689148205,34.664,34.672,135.744,135.752
47.69258112987508,34.664,34.672,135.752,135.76
47.55619324764907,34.664,34.672,135.76,135.768
48.7822676810937,34.664,34.672,135.768,135.776
49.38805534997421,34.664,34.672,135.776,135.784
51.26942883895131,34.664,34.672,135.784,135.792
46.61771000535045,34.664,34.672,135.792,135.8
109.59483972859438,34.656,34.664,135.4,135.408
110.30239753636978,34.656,34.664,135.408,135.416
110.90158820461764,34.656,34.664,135.416,135.424
113.18630754308045,34.656,34.664,135.424,135.432
113.52481301833546,34.656,34.664,135.432,135.44
113.07937356709823,34.656,34.664,135.44,135.448
113.2752328259454,34.656,34.664,135.448,135.456
114.16880286941095,34.656,34.664,135.456,135.464
114.0825967820965,34.656,34.664,135.464,135.472
112.96876837837002,34.656,34.664,135.472,135.48
109.62219709129822,34.656,34.664,135.48,135.488
106.00739511317548,34.656,34.664,135.488,135.496
102.1057353243172,34.656,34.664,135.496,135.504
98.68466110537815,34.656,34.664,135.504,135.512
95.44212330449703,34.656,34.664,135.512,135.52
93.91918859142122,34.656,34.664,135.52,135.528
93.06238692629975,34.656,34.664,135.528,135.536
92.47527333876843,34.656,34.664,135.536,135.544
91.8598656575173,34.656,34.664,135.544,135.552
91.18736161679433,34.656,34.664,135.552,135.56
90.59449847354672,34.656,34.664,135.56,135.568
89.89731876123189,34.656,34.664,135.568,135.576
88.92421450678613,34.656,34.664,135.576,135.584
87.87513108614232,34.656,34.664,135.584,135.592
86.86082666749665,34.656,34.664,135.592,135.6
85.68998046390139,34.656,34.664,135.6,135.608
84.53715114171801,34.656,34.664,135.608,135.616
83.33889705213824,34.656,34.664,135.616,135.624
82.08430644182496,34.656,34.664,135.624,135.632
80.4704550272708,34.656,34.664,135.632,135.64
78.67064796367278,34.656,34.664,135.64,135.648
77.0381134955713,34.656,34.664,135.648,135.656
74.86767041198502,34.656,34.664,135.656,135.664
72.8549800038088,34.656,34.664,135.664,135.672
70.39110139322473,34.656,34.664,135.672,135.68
67.33028492295794,34.656,34.664,135.68,135.688
64.32450439521293,34.656,34.664,135.688,135.696
61.07951798479048,34.656,34.664,135.696,135.704
57.59287771844415,34.656,34.664,135.704,135.712
53.31265745968113,34.656,34.664,135.712,135.72
48.05293967073532,34.656,34.664,135.72,135.728
42.4499925093633,34.656,34.664,135.728,135.736
38.35008206034592,34.656,34.664,135.736,135.744
36.8585444287186,34.656,34.664,135.744,135.752
35.813799367557024,34.656,34.664,135.752,135.76
35.09305364697006,34.656,34.664,135.76,135.768
34.807292453939304,34.656,34.664,135.768,135.776
34.41963264482271,34.656,34.664,135.776,135.784
34.70211342964152,34.656,34.664,135.784,135.792
33.79715088282504,34.656,34.664,135.792,135.8
105.16357362285906,34.648,34.656,135.4,135.408
106.69469932144722,34.648,34.656,135.408,135.416
109.62310518083672,34.648,34.656,135.416,135.424
111.99912909802266,34.648,34.656,135.424,135.432
114.57053323322805,34.648,34.656,135.432,135.44
116.2656425231173,34.648,34.656,135.44,135.448
116.33891288136086,34.648,34.656,135.448,135.456
116.26812360977738,34.648,34.656,135.456,135.464
115.26580344088606,34.648,34.656,135.464,135.472
112.80679153683946,34.648,34.656,135.472,135.48
109.72891977439146,34.648,34.656,135.48,135.488
106.74131270462911,34.648,34.656,135.488,135.496
103.8619614703178,34.648,34.656,135.496,135.504
101.34948341070228,34.648,34.656,135.504,135.512
99.86136513949859,34.648,34.656,135.512,135.52
99.34481974692129,34.648,34.656,135.52,135.528
98.55368620262807,34.648,34.656,135.528,135.536
97.99812427591533,34.648,34.656,135.536,135.544
97.5124615614837,34.648,34.656,135.544,135.552
97.53633959293045,34.648,34.656,135.552,135.56
96.9276721924725,34.648,34.656,135.56,135.568
96.42918186531269,34.648,34.656,135.568,135.576
95.69130869371484,34.648,34.656,135.576,135.584
95.02380274656679,34.648,34.656,135.584,135.592
94.2726586572878,34.648,34.656,135.592,135.6
92.98605759371391,34.648,34.656,135.6,135.608
91.86027405727836,34.648,34.656,135.608,135.616
89.89730730087781,34.648,34.656,135.616,135.624
88.6613214660071,34.648,34.656,135.624,135.632
87.31428553073667,34.648,34.656,135.632,135.64
86.30049521806113,34.648,34.656,135.64,135.648
84.77003390311873,34.648,34.656,135.648,135.656
83.07207490636704,34.648,34.656,135.656,135.664
80.5628650098394,34.648,34.656,135.664,135.672
78.52490489250641,34.648,34.656,135.672,135.68
75.72519794434628,34.648,34.656,135.68,135.688
73.00297025889874,34.648,34.656,135.688,135.696
69.8713882577526,34.648,34.656,135.696,135.704
65.74305543857285,34.648,34.656,135.704,135.712
61.29022845828966,34.648,34.656,135.712,135.72
56.55787729367068,34.648,34.656,135.72,135.728
51.58197752808989,34.648,34.656,135.728,135.736
48.14310482683163,34.648,34.656,135.736,135.744
47.42712996928646,34.648,34.656,135.744,135.752
45.82071811433313,34.648,34.656,135.752,135.76
46.28442863686579,34.648,34.656,135.76,135.768
47.683528996825714,34.648,34.656,135.768,135.776
45.57276458319316,34.648,34.656,135.776,135.784
45.00508293204923,34.648,34.656,135.784,135.792
37.47351524879615,34.648,34.656,135.792,135.8
98.91968717400115,34.64,34.648,135.4,135.408
102.3397427129132,34.64,34.648,135.408,135.416
105.58368379116548,34.64,34.648,135.416,135.424
107.80958860018727,34.64,34.648,135.424,135.432
108.94593812528859,34.64,34.648,135.432,135.44
110.99360535747743,34.64,34.648,135.44,135.448
112.9991844232764,34.64,34.648,135.448,135.456
113.17157680625075,34.64,34.648,135.456,135.464
111.51045496345495,34.64,34.648,135.464,135.472
108.77961817672715,34.64,34.648,135.472,135.48
106.35647259780161,34.64,34.648,135.48,135.488
105.03055888876769,34.64,34.648,135.488,135.496
103.27402202096877,34.64,34.648,135.496,135.504
101.89554298003408,34.64,34.648,135.504,135.512
101.74419044728357,34.64,34.648,135.512,135.52
101.18484802946934,34.64,34.648,135.52,135.528
100.5439420269155,34.64,34.648,135.528,135.536
100.2015013965767,34.64,34.648,135.536,135.544
99.84493707570095,34.64,34.648,135.544,135.552
99.92381256878379,34.64,34.648,135.552,135.56
99.40598936203695,34.64,34.648,135.56,135.568
99.13544754345709,34.64,34.648,135.568,135.576
98.58216457723665,34.64,34.648,135.576,135.584
97.88773533083645,34.64,34.648,135.584,135.592
96.85551993526099,34.64,34.648,135.592,135.6
95.92083562693607,34.64,34.648,135.6,135.608
95.07145606626376,34.64,34.648,135.608,135.616
93.52101279039415,34.64,34.648,135.616,135.624
91.26292318725979,34.64,34.648,135.624,135.632
89.76070435112199,34.64,34.648,135.632,135.64
88.7993136392291,34.64,34.648,135.64,135.648
87.46943926726662,34.64,34.648,135.648,135.656
85.52875655430712,34.64,34.648,135.656,135.664
82.99369961277218,34.64,34.648,135.664,135.672
80.01598817001808,34.64,34.648,135.672,135.68
77.46136207291906,34.64,34.648,135.68,135.688
75.1955556839298,34.64,34.648,135.688,135.696
72.59961924325894,34.64,34.648,135.696,135.704
68.29254473886652,34.64,34.648,135.704,135.712
62.988990848182816,34.64,34.648,135.712,135.72
57.4518699647024,34.64,34.648,135.72,135.728
52.323812734082395,34.64,34.648,135.728,135.736
51.194318899128895,34.64,34.648,135.736,135.744
51.3007230678875,34.64,34.648,135.744,135.752
51.767958465092285,34.64,34.648,135.752,135.76
54.27898580012395,34.64,34.648,135.76,135.768
58.42401034581213,34.64,34.648,135.768,135.776
56.26443741730023,34.64,34.648,135.776,135.784
56.415563135366504,34.64,34.648,135.784,135.792
53.45759764579989,34.64,34.648,135.792,135.8
115.253080419139,34.632,34.64,135.4,135.408
116.22662273040727,34.632,34.64,135.408,135.416
115.5487793749962,34.632,34.64,135.416,135.424
115.12964257198438,34.632,34.64,135.424,135.432
114.57526054813928,34.632,34.64,135.432,135.44
115.21579416899307,34.632,34.64,135.44,135.448
113.54456853214148,34.632,34.64,135.448,135.456
110.72503601267647,34.632,34.64,135.456,135.464
109.84770196921816,34.632,34.64,135.464,135.472
107.56263244431493,34.632,34.64,135.472,135.48
104.83771349642734,34.632,34.64,135.48,135.488
104.29773102374939,34.632,34.64,135.488,135.496
102.91535758027584,34.632,34.64,135.496,135.504
102.73063233002543,34.632,34.64,135.504,135.512
102.06981955397174,34.632,34.64,135.512,135.52
101.43732564232981,34.632,34.64,135.52,135.528
100.75166833301593,34.632,34.64,135.528,135.536
100.52058903457421,34.632,34.64,135.536,135.544
100.08818043287197,34.632,34.64,135.544,135.552
99.76258770613389,34.632,34.64,135.552,135.56
99.29534285624362,34.632,34.64,135.56,135.568
98.78473835080452,34.632,34.64,135.568,135.576
98.29135927357684,34.632,34.64,135.576,135.584
97.5999775280899,34.632,34.64,135.584,135.592
96.66990361770779,34.632,34.64,135.592,135.6
95.29373765502056,34.632,34.64,135.6,135.608
94.09267485410679,34.632,34.64,135.608,135.616
92.43392314031892,34.632,34.64,135.616,135.624
90.72921838699989,34.632,34.64,135.624,135.632
89.19927599077482,34.632,34.64,135.632,135.64
88.49757447654878,34.632,34.64,135.64,135.648
87.46570104904414,34.632,34.64,135.648,135.656
86.5278127340824,34.632,34.64,135.656,135.664
84.86761648574874,34.632,34.64,135.664,135.672
83.41629908620973,34.632,34.64,135.672,135.68
82.08540045231575,34.632,34.64,135.68,135.688
80.60254373549772,34.632,34.64,135.688,135.696
78.6836191602602,34.632,34.64,135.696,135.704
75.53861271611385,34.632,34.64,135.704,135.712
71.25663705964925,34.632,34.64,135.712,135.72
65.54268046237168,34.632,34.64,135.72,135.728
61.43602996254682,34.632,34.64,135.728,135.736
59.16316963346379,34.632,34.64,135.736,135.744
60.1438240759462,34.632,34.64,135.744,135.752
62.443652021799096,34.632,34.64,135.752,135.76
66.04126586371352,34.632,34.64,135.76,135.768
65.03953578206614,34.632,34.64,135.768,135.776
69.89851757159838,34.632,34.64,135.776,135.784
77.2800963081862,34.632,34.64,135.784,135.792
66.85012038523274,34.632,34.64,135.792,135.8
107.08481773385195,34.624,34.632,135.4,135.408
108.96221617355604,34.624,34.632,135.408,135.416
109.81988423561457,34.624,34.632,135.416,135.424
108.78776592710888,34.624,34.632,135.424,135.432
109.12639654750085,34.624,34.632,135.432,135.44
107.96360771421584,34.624,34.632,135.44,135.448
105.8411225099061,34.624,34.632,135.448,135.456
103.26678094871905,34.624,34.632,135.456,135.464
103.93774919862105,34.624,34.632,135.464,135.472
103.6938931126511,34.624,34.632,135.472,135.48
103.41117443939177,34.624,34.632,135.48,135.488
102.93658204252993,34.624,34.632,135.488,135.496
102.81541970640964,34.624,34.632,135.496,135.504
102.83798536500906,34.624,34.632,135.504,135.512
101.8718703921249,34.624,34.632,135.512,135.52
101.20718700389945,34.624,34.632,135.52,135.528
100.96559782263695,34.624,34.632,135.528,135.536
100.68397522736514,34.624,34.632,135.536,135.544
100.46825753120923,34.624,34.632,135.544,135.552
100.16096168987372,34.624,34.632,135.552,135.56
99.71839971943834,34.624,34.632,135.56,135.568
99.58884494939984,34.624,34.632,135.568,135.576
99.32923395594734,34.624,34.632,135.576,135.584
98.64063670411986,34.624,34.632,135.584,135.592
97.70435847157812,34.624,34.632,135.592,135.6
96.91823710995261,34.624,34.632,135.6,135.608
96.02291022193751,34.624,34.632,135.608,135.616
95.27713302772474,34.624,34.632,135.616,135.624
94.27989971618946,34.624,34.632,135.624,135.632
92.90192469533152,34.624,34.632,135.632,135.64
91.80258362914944,34.624,34.632,135.64,135.648
89.74211619362053,34.624,34.632,135.648,135.656
88.17418352059926,34.624,34.632,135.656,135.664
86.7517893417127,34.624,34.632,135.664,135.672
85.08535449922692,34.624,34.632,135.672,135.68
83.44295920615437,34.624,34.632,135.68,135.688
82.03007326959552,34.624,34.632,135.688,135.696
80.11995912311826,34.624,34.632,135.696,135.704
78.25816305330481,34.624,34.632,135.704,135.712
73.96843144105874,34.624,34.632,135.712,135.72
70.19549079837253,34.624,34.632,135.72,135.728
67.58971535580524,34.624,34.632,135.728,135.736
66.87973740689307,34.624,34.632,135.736,135.744
66.88839143872217,34.624,34.632,135.744,135.752
69.4812285541277,34.624,34.632,135.752,135.76
72.23805674561474,34.624,34.632,135.76,135.768
70.38148502712417,34.624,34.632,135.768,135.776
70.14826526721838,34.624,34.632,135.776,135.784
73.57005751738897,34.624,34.632,135.784,135.792
66.14840823970037,34.624,34.632,135.792,135.8
108.70789194813939,34.616,34.624,135.4,135.408
110.34742528165094,34.616,34.624,135.408,135.416
111.64603134970176,34.616,34.624,135.416,135.424
112.65105420070468,34.616,34.624,135.424,135.432
112.0563068869458,34.616,34.624,135.432,135.44
110.72757653591525,34.616,34.624,135.44,135.448
109.63576041758824,34.616,34.624,135.448,135.456
106.62032582391026,34.616,34.624,135.456,135.464
105.64519754619394,34.616,34.624,135.464,135.472
104.47389711975076,34.616,34.624,135.472,135.48
103.2935058102181,34.616,34.624,135.48,135.488
102.53684625520039,34.616,34.624,135.488,135.496
101.75822993769636,34.616,34.624,135.496,135.504
100.87492459243464,34.616,34.624,135.504,135.512
100.32881984063192,34.616,34.624,135.512,135.52
99.8318517747877,34.616,34.624,135.52,135.528
99.41451033136545,34.616,34.624,135.528,135.536
99.05118806075058,34.616,34.624,135.536,135.544
98.69911836428437,34.616,34.624,135.544,135.552
98.25863358954616,34.616,34.624,135.552,135.56
97.74380763541372,34.616,34.624,135.56,135.568
97.2755587173389,34.616,34.624,135.568,135.576
96.61882534291942,34.616,34.624,135.576,135.584
96.22448189762797,34.616,34.624,135.584,135.592
95.12623330947119,34.616,34.624,135.592,135.6
94.1865454565079,34.616,34.624,135.6,135.608
93.47520307043052,34.616,34.624,135.608,135.616
92.50004252710737,34.616,34.624,135.616,135.624
91.46730661958966,34.616,34.624,135.624,135.632
89.87735206634932,34.616,34.624,135.632,135.64
87.85710481160476,34.616,34.624,135.64,135.648
85.88356852512558,34.616,34.624,135.648,135.656
84.38218726591761,34.616,34.624,135.656,135.664
82.61028851647305,34.616,34.624,135.664,135.672
80.54509759313794,34.616,34.624,135.672,135.68
78.05479944786903,34.616,34.624,135.68,135.688
75.76508958917034,34.616,34.624,135.688,135.696
73.4916741884279,34.616,34.624,135.696,135.704
71.0507218300962,34.616,34.624,135.704,135.712
66.56673838552872,34.616,34.624,135.712,135.72
63.017143588499984,34.616,34.624,135.72,135.728
61.67402247191011,34.616,34.624,135.728,135.736
61.809502167234776,34.616,34.624,135.736,135.744
62.40122083898982,34.616,34.624,135.744,135.752
61.87176209378995,34.616,34.624,135.752,135.76
59.994085630372105,34.616,34.624,135.76,135.768
61.216808585680454,34.616,34.624,135.768,135.776
62.209782681827356,34.616,34.624,135.776,135.784
65.2449505082932,34.616,34.624,135.784,135.792
71.32544141252006,34.616,34.624,135.792,135.8
109.31464516447748,34.608,34.616,135.4,135.408
110.88303304195081,34.608,34.616,135.408,135.416
110.3465553346869,34.608,34.616,135.416,135.424
108.34842445546418,34.608,34.616,135.424,135.432
106.507998083551,34.608,34.616,135.432,135.44
103.79423745149263,34.608,34.616,135.44,135.448
101.32206905514015,34.608,34.616,135.448,135.456
99.31912836824259,34.608,34.616,135.456,135.464
98.98605253152782,34.608,34.616,135.464,135.472
98.39957299752122,34.608,34.616,135.472,135.48
